0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,3,6,9,12,15,18,21,24,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,2.49,4.98,7.47,9.96,12.45,14.94,17.43,19.92,22.41,24.9,25.44,25.98,26.52,27.06,27.6,28.14,28.68,29.22,29.76,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3
0,2.58,5.17,7.75,10.34,12.93,15.52,18.11,20.69,23.27,25.86,26.62,27.37,28.12,28.88,29.64,30.4,31.16,31.91,32.66,33.42,33.61,33.79,33.98,34.17,34.36,34.54,34.73,34.92,35.11,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29
0,2.68,5.36,8.04,10.73,13.41,16.09,18.77,21.46,24.14,26.82,27.79,28.76,29.73,30.71,31.68,32.65,33.62,34.6,35.57,36.54,36.91,37.29,37.66,38.04,38.41,38.78,39.16,39.53,39.91,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28
0,2.78,5.56,8.33,11.11,13.89,16.67,19.45,22.22,25,27.78,28.97,30.16,31.34,32.53,33.72,34.91,36.09,37.28,38.47,39.66,40.22,40.78,41.34,41.9,42.47,43.03,43.59,44.15,44.71,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27,45.27
0,2.88,5.75,8.62,11.5,14.37,17.24,20.11,22.99,25.86,28.74,30.14,31.55,32.95,34.36,35.76,37.16,38.56,39.97,41.38,42.78,43.53,44.28,45.03,45.77,46.52,47.27,48.02,48.76,49.51,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26
